original_filename,database,pathology,detection,split,new_filename,shape1,shape2
55710922505221468964493887634048711688_johsru.png,DS4,normal,normal,1,normal_DS4_55710922505221468964493887634048711688_johsru.png,2659.0,2810.0
55830765411599422606103814434037334427_cl2w9s.png,DS4,normal,normal,5,normal_DS4_55830765411599422606103814434037334427_cl2w9s.png,1776.0,2000.0
55832674766004869229891968703247482992_349t0x.png,DS4,normal,normal,5,normal_DS4_55832674766004869229891968703247482992_349t0x.png,1760.0,2140.0
5585531944248083264369062229942084948_7h5xqn.png,DS4,normal,normal,2,normal_DS4_5585531944248083264369062229942084948_7h5xqn.png,3292.0,3224.0
5595550713802391986226519568471237308_hl2thk.png,DS4,normal,normal,test,normal_DS4_5595550713802391986226519568471237308_hl2thk.png,1760.0,2140.0
56064189345100628836271767144505351314_3z3646.png,DS4,normal,normal,1,normal_DS4_56064189345100628836271767144505351314_3z3646.png,3692.0,3584.0
56183323532829550310212808297580825270_i5nxe0.png,DS4,normal,normal,2,normal_DS4_56183323532829550310212808297580825270_i5nxe0.png,2537.0,3000.0
57052740430994248543815292158580547080_jy4mz8.png,DS4,normal,normal,5,normal_DS4_57052740430994248543815292158580547080_jy4mz8.png,2664.0,2568.0
57076691439238911107801044437105056352_jlo6bi.png,DS4,normal,normal,5,normal_DS4_57076691439238911107801044437105056352_jlo6bi.png,1760.0,2140.0
57107989388586380958256792061028013789_urw452.png,DS4,normal,normal,5,normal_DS4_57107989388586380958256792061028013789_urw452.png,2397.0,2707.0
57267330235854993397748828819385423769_k5zy07.png,DS4,normal,normal,4,normal_DS4_57267330235854993397748828819385423769_k5zy07.png,3352.0,3452.0
57273827171853141665001597993091121392_3h1o4e.png,DS4,normal,normal,2,normal_DS4_57273827171853141665001597993091121392_3h1o4e.png,1760.0,2140.0
57387530597490570636835360485626509455_519o0l.png,DS4,normal,normal,3,normal_DS4_57387530597490570636835360485626509455_519o0l.png,3584.0,3256.0
5740051032846227303716903981902260218_dhrba8.png,DS4,normal,normal,test,normal_DS4_5740051032846227303716903981902260218_dhrba8.png,2695.0,2676.0
57435048311800702382516520440587055721_h4tgnn.png,DS4,normal,normal,test,normal_DS4_57435048311800702382516520440587055721_h4tgnn.png,1760.0,2140.0
57435048311800702382516520440587055721_inaaeo.png,DS4,normal,normal,4,normal_DS4_57435048311800702382516520440587055721_inaaeo.png,1760.0,2140.0
57508001745451963618417572236354297025_aluhy1.png,DS4,normal,normal,test,normal_DS4_57508001745451963618417572236354297025_aluhy1.png,1592.0,1880.0
57537645790422128596521689212038904004_wv3xfg.png,DS4,normal,normal,5,normal_DS4_57537645790422128596521689212038904004_wv3xfg.png,2724.0,2717.0
57823923598497185002881620522924379792_-ay3xh.png,DS4,normal,normal,1,normal_DS4_57823923598497185002881620522924379792_-ay3xh.png,2862.0,2809.0
57915610436073883214095973396578690193_taehhu.png,DS4,normal,normal,3,normal_DS4_57915610436073883214095973396578690193_taehhu.png,2567.0,2766.0
58054824339082692713604985266043371256_wxwp7l.png,DS4,normal,normal,5,normal_DS4_58054824339082692713604985266043371256_wxwp7l.png,2864.0,2813.0
58311802146335115112806715996009928219_jief3m.png,DS4,normal,normal,5,normal_DS4_58311802146335115112806715996009928219_jief3m.png,2327.0,2469.0
58344647113063826375126088377473851961_0tf72w.png,DS4,normal,normal,5,normal_DS4_58344647113063826375126088377473851961_0tf72w.png,1760.0,2140.0
58593054217798112832578958218917924600_vyxnkw.png,DS4,normal,normal,5,normal_DS4_58593054217798112832578958218917924600_vyxnkw.png,1760.0,2140.0
5863491815054538255398416723972624120_r1s7hq.png,DS4,normal,normal,1,normal_DS4_5863491815054538255398416723972624120_r1s7hq.png,1936.0,1832.0
58702906654823976074719851643041800565_x3h4wa.png,DS4,normal,normal,5,normal_DS4_58702906654823976074719851643041800565_x3h4wa.png,2540.0,2666.0
58729962254987653520839635058377940974_jezjjo.png,DS4,normal,normal,3,normal_DS4_58729962254987653520839635058377940974_jezjjo.png,1760.0,2140.0
58774693791643096289176199084081386169_ph3b15.png,DS4,normal,normal,4,normal_DS4_58774693791643096289176199084081386169_ph3b15.png,2388.0,2816.0
58889045382972260937752306701001434332_vhclyq.png,DS4,normal,normal,3,normal_DS4_58889045382972260937752306701001434332_vhclyq.png,1760.0,2140.0
58931086348091215973029969982384637924_c3jmu7.png,DS4,normal,normal,test,normal_DS4_58931086348091215973029969982384637924_c3jmu7.png,1760.0,2140.0
58952528177639261704989150284295407914_c776nz.png,DS4,normal,normal,1,normal_DS4_58952528177639261704989150284295407914_c776nz.png,2112.0,2393.0
58962772146095696869117213886469167649_rdf9uw.png,DS4,normal,normal,test,normal_DS4_58962772146095696869117213886469167649_rdf9uw.png,1760.0,2140.0
59007167637901673471183543030451213171_5iusuj.png,DS4,normal,normal,2,normal_DS4_59007167637901673471183543030451213171_5iusuj.png,3520.0,4280.0
5914091929655543740708739965652515846_5k3szw.png,DS4,normal,normal,2,normal_DS4_5914091929655543740708739965652515846_5k3szw.png,1760.0,2140.0
59369347549922634675323072158632014192_2yjmh7.png,DS4,normal,normal,1,normal_DS4_59369347549922634675323072158632014192_2yjmh7.png,2666.0,2621.0
59933704737760444410962626797927341915_48fi8c.png,DS4,normal,normal,test,normal_DS4_59933704737760444410962626797927341915_48fi8c.png,1708.0,1788.0
60015212564747840961848073059605333010_v72xup.png,DS4,normal,normal,5,normal_DS4_60015212564747840961848073059605333010_v72xup.png,3000.0,3000.0
60380614979211489388205316404548395769_xs7ab6.png,DS4,normal,normal,test,normal_DS4_60380614979211489388205316404548395769_xs7ab6.png,1760.0,2140.0
60489452457083584719382895564283443434_7zfm9w.png,DS4,normal,normal,2,normal_DS4_60489452457083584719382895564283443434_7zfm9w.png,2648.0,2444.0
60651327126626618815763289974942214204_qieh6d.png,DS4,normal,normal,3,normal_DS4_60651327126626618815763289974942214204_qieh6d.png,1784.0,1992.0
60665388631691875610758051245446704242_3qp7wx.png,DS4,normal,normal,3,normal_DS4_60665388631691875610758051245446704242_3qp7wx.png,1892.0,1992.0
60798822154926043747876626139552022483_tf71kg.png,DS4,normal,normal,5,normal_DS4_60798822154926043747876626139552022483_tf71kg.png,2132.0,2500.0
60824373030544143807051020703200251390_9nvaoc.png,DS4,normal,normal,test,normal_DS4_60824373030544143807051020703200251390_9nvaoc.png,2032.0,2556.0
60830197486725971643465061518617139607_5fde70.png,DS4,normal,normal,4,normal_DS4_60830197486725971643465061518617139607_5fde70.png,3416.0,3916.0
60861278049543722940411200442803414845_yzuvo8.png,DS4,normal,normal,3,normal_DS4_60861278049543722940411200442803414845_yzuvo8.png,1612.0,1880.0
60920072406840331936266024293677806017_wdqnk8.png,DS4,normal,normal,2,normal_DS4_60920072406840331936266024293677806017_wdqnk8.png,1760.0,2140.0
61076129801411151342835278308658068401_9frk6p.png,DS4,normal,normal,test,normal_DS4_61076129801411151342835278308658068401_9frk6p.png,1760.0,2140.0
6115726762898922223521122293415074356_x7usgy.png,DS4,normal,normal,4,normal_DS4_6115726762898922223521122293415074356_x7usgy.png,2545.0,2614.0
61221408074336118994424595286240005021_us4e7u.png,DS4,normal,normal,3,normal_DS4_61221408074336118994424595286240005021_us4e7u.png,1760.0,2140.0
61244213676984018957983042220574028749_bale0k.png,DS4,normal,normal,2,normal_DS4_61244213676984018957983042220574028749_bale0k.png,1704.0,1840.0
61569799595446412488213405581720832033_b84v2f.png,DS4,normal,normal,2,normal_DS4_61569799595446412488213405581720832033_b84v2f.png,1732.0,1748.0
61670327745012481076284725860311101286_h9e239.png,DS4,normal,normal,4,normal_DS4_61670327745012481076284725860311101286_h9e239.png,1928.0,1948.0
61754535139603263950814096802512316711_ws8nlj.png,DS4,normal,normal,1,normal_DS4_61754535139603263950814096802512316711_ws8nlj.png,2591.0,2619.0
61951321275628471341488506001830807941_bfyfm5.png,DS4,normal,normal,1,normal_DS4_61951321275628471341488506001830807941_bfyfm5.png,2838.0,2813.0
62050820603519168996087550520249845834_uj0bds.png,DS4,normal,normal,2,normal_DS4_62050820603519168996087550520249845834_uj0bds.png,2616.0,3000.0
62099871704902880343187697364243424587_5pzx3y.png,DS4,normal,normal,3,normal_DS4_62099871704902880343187697364243424587_5pzx3y.png,3440.0,3584.0
62222031460875549485227166544938114242_165whv.png,DS4,normal,normal,2,normal_DS4_62222031460875549485227166544938114242_165whv.png,2665.0,2518.0
62520043162617203617802938279118911398_st64mv.png,DS4,normal,normal,4,normal_DS4_62520043162617203617802938279118911398_st64mv.png,2815.0,2834.0
62864296652153116925360152818407564942_xmmcu5.png,DS4,normal,normal,5,normal_DS4_62864296652153116925360152818407564942_xmmcu5.png,2864.0,2811.0
62982945592730383531398803036859246289_cd9af3.png,DS4,normal,normal,2,normal_DS4_62982945592730383531398803036859246289_cd9af3.png,1700.0,1736.0
62993493588021391677749177769753779757_7kgxsi.png,DS4,normal,normal,1,normal_DS4_62993493588021391677749177769753779757_7kgxsi.png,1760.0,2140.0
63050062010364744983249033413004090783_kncaj6.png,DS4,normal,normal,3,normal_DS4_63050062010364744983249033413004090783_kncaj6.png,2864.0,2816.0
63474127066331949787748353051955317381_tyzm8c.png,DS4,normal,normal,test,normal_DS4_63474127066331949787748353051955317381_tyzm8c.png,2862.0,2832.0
63508736362767084698225293507413084806_rfw7fq.png,DS4,normal,normal,4,normal_DS4_63508736362767084698225293507413084806_rfw7fq.png,1728.0,1540.0
63529831657641795216668391140980409518_61sdcw.png,DS4,normal,normal,2,normal_DS4_63529831657641795216668391140980409518_61sdcw.png,3520.0,4280.0
63996227273558083279522494164267791807_mi2ugo.png,DS4,normal,normal,1,normal_DS4_63996227273558083279522494164267791807_mi2ugo.png,3548.0,3204.0
64152936903690831626621224482788291615_18eesz.png,DS4,normal,normal,2,normal_DS4_64152936903690831626621224482788291615_18eesz.png,1592.0,1712.0
64268595890408749153092234095697948176_hzfe2y.png,DS4,normal,normal,1,normal_DS4_64268595890408749153092234095697948176_hzfe2y.png,1760.0,2140.0
64422243130291410652804113525361090253_5wb2cs.png,DS4,normal,normal,5,normal_DS4_64422243130291410652804113525361090253_5wb2cs.png,2981.0,3000.0
64563886451275564878145254429577394770_2xny0i.png,DS4,normal,normal,5,normal_DS4_64563886451275564878145254429577394770_2xny0i.png,1932.0,1980.0
64654433812739814903359930506118490919_fkfh9m.png,DS4,normal,normal,2,normal_DS4_64654433812739814903359930506118490919_fkfh9m.png,1760.0,2140.0
64680101639915817398527338899112373493_es3abt.png,DS4,normal,normal,2,normal_DS4_64680101639915817398527338899112373493_es3abt.png,1700.0,1880.0
6483851359013591605395816920391980432_4aoezu.png,DS4,normal,normal,test,normal_DS4_6483851359013591605395816920391980432_4aoezu.png,1972.0,2000.0
65035631547951807433667797818247456108_or4b5b.png,DS4,normal,normal,test,normal_DS4_65035631547951807433667797818247456108_or4b5b.png,2677.0,2834.0
65046177320105750143621137673724718662_3a7upv.png,DS4,normal,normal,2,normal_DS4_65046177320105750143621137673724718662_3a7upv.png,3408.0,3920.0
65069310410182989905786656939171711112_pfj2xt.png,DS4,normal,normal,test,normal_DS4_65069310410182989905786656939171711112_pfj2xt.png,1760.0,2140.0
65149149084219236668614633554129674975_k2b04z.png,DS4,normal,normal,test,normal_DS4_65149149084219236668614633554129674975_k2b04z.png,2592.0,2382.0
65157280329518333950463040100798021922_cogx4q.png,DS4,normal,normal,1,normal_DS4_65157280329518333950463040100798021922_cogx4q.png,2858.0,2836.0
65226467147726757979767015422462817498_rbfxpn.png,DS4,normal,normal,1,normal_DS4_65226467147726757979767015422462817498_rbfxpn.png,1668.0,1820.0
65314752537181340192786249835349262958_tegpp2.png,DS4,normal,normal,4,normal_DS4_65314752537181340192786249835349262958_tegpp2.png,2830.0,2800.0
65379208249422055751153542614680692120_lvnbqo.png,DS4,normal,normal,1,normal_DS4_65379208249422055751153542614680692120_lvnbqo.png,2538.0,2942.0
65405006830406122594918444854675533265_kq9yoz.png,DS4,normal,normal,3,normal_DS4_65405006830406122594918444854675533265_kq9yoz.png,2384.0,2514.0
65576804535818473745741063780905261463_zq9vbx.png,DS4,normal,normal,3,normal_DS4_65576804535818473745741063780905261463_zq9vbx.png,3484.0,3660.0
65670535880066851176611915629087047729_xbyeyy.png,DS4,normal,normal,5,normal_DS4_65670535880066851176611915629087047729_xbyeyy.png,3476.0,3584.0
65786501322900065712482712584011445663_jzvkpf.png,DS4,normal,normal,test,normal_DS4_65786501322900065712482712584011445663_jzvkpf.png,2865.0,2814.0
65796087382721649842593669377926845005_5ozqw6.png,DS4,normal,normal,3,normal_DS4_65796087382721649842593669377926845005_5ozqw6.png,1936.0,1912.0
65845439461347247095000364081885220913_qvgegb.png,DS4,normal,normal,test,normal_DS4_65845439461347247095000364081885220913_qvgegb.png,1760.0,2140.0
65869460331629868460047181544072022783_8ar2s9.png,DS4,normal,normal,1,normal_DS4_65869460331629868460047181544072022783_8ar2s9.png,3628.0,3140.0
65934973387860087487287500425228914441_3h6s57.png,DS4,normal,normal,4,normal_DS4_65934973387860087487287500425228914441_3h6s57.png,1828.0,1948.0
66042193090544427200121470967442881498_oqa4pw.png,DS4,normal,normal,5,normal_DS4_66042193090544427200121470967442881498_oqa4pw.png,1760.0,2140.0
66042193090544427200121470967442881498_qjmk3p.png,DS4,normal,normal,5,normal_DS4_66042193090544427200121470967442881498_qjmk3p.png,1760.0,2140.0
66063416519672130982130497171656048284_1hpofi.png,DS4,normal,normal,4,normal_DS4_66063416519672130982130497171656048284_1hpofi.png,1760.0,2140.0
66064733695676038977011500496377205397_jvbs0g.png,DS4,normal,normal,test,normal_DS4_66064733695676038977011500496377205397_jvbs0g.png,2875.0,3000.0
66077475073557172449585962132286311924_ym6wja.png,DS4,normal,normal,1,normal_DS4_66077475073557172449585962132286311924_ym6wja.png,2386.0,2823.0
66128385985019057420871671137895254931_7j9qrb.png,DS4,normal,normal,2,normal_DS4_66128385985019057420871671137895254931_7j9qrb.png,2472.0,2566.0
66181686133370478740168049272753502441_1lfzej.png,DS4,normal,normal,3,normal_DS4_66181686133370478740168049272753502441_1lfzej.png,1760.0,2140.0
66191848731317087884715247819722332722_bbv3ie.png,DS4,normal,normal,4,normal_DS4_66191848731317087884715247819722332722_bbv3ie.png,1764.0,1888.0
66510430656452508185967563229770494327_s3xsdh.png,DS4,normal,normal,5,normal_DS4_66510430656452508185967563229770494327_s3xsdh.png,1924.0,1844.0
6659967387398350833744204434281683226_jbmb9x.png,DS4,normal,normal,5,normal_DS4_6659967387398350833744204434281683226_jbmb9x.png,1760.0,2140.0
66720301988422647822221777014710129942_8imkea.png,DS4,normal,normal,4,normal_DS4_66720301988422647822221777014710129942_8imkea.png,2646.0,2572.0
66837692872431466025673378430636410868_93i8ob.png,DS4,normal,normal,4,normal_DS4_66837692872431466025673378430636410868_93i8ob.png,2786.0,2781.0
6688909753830511811726634527728674462_66wvj4.png,DS4,normal,normal,2,normal_DS4_6688909753830511811726634527728674462_66wvj4.png,2837.0,2830.0
66899867594791673608839519876060502386_lwvk9l.png,DS4,normal,normal,2,normal_DS4_66899867594791673608839519876060502386_lwvk9l.png,2647.0,2702.0
66930134933901761593158632365601785128_8e3gps.png,DS4,normal,normal,1,normal_DS4_66930134933901761593158632365601785128_8e3gps.png,2396.0,2479.0
66978749703157609181540652243545823960_jm5yu0.png,DS4,normal,normal,4,normal_DS4_66978749703157609181540652243545823960_jm5yu0.png,2830.0,2684.0
67142674383459260652430069565256825889_gmx4ov.png,DS4,normal,normal,2,normal_DS4_67142674383459260652430069565256825889_gmx4ov.png,2426.0,3000.0
67148030747091619654807650672687361638_11bp5j.png,DS4,normal,normal,5,normal_DS4_67148030747091619654807650672687361638_11bp5j.png,2670.0,2615.0
67174718755424410647421129526728544213_c3gpn1.png,DS4,normal,normal,4,normal_DS4_67174718755424410647421129526728544213_c3gpn1.png,1760.0,2140.0
67195358678967216957240968320472312437_adgtf2.png,DS4,normal,normal,5,normal_DS4_67195358678967216957240968320472312437_adgtf2.png,1560.0,1616.0
67231594401763613692612511705727298560_m3kydk.png,DS4,normal,normal,3,normal_DS4_67231594401763613692612511705727298560_m3kydk.png,3368.0,3352.0
67283708699941592814940017501247393476_rctgfo.png,DS4,normal,normal,test,normal_DS4_67283708699941592814940017501247393476_rctgfo.png,1836.0,1892.0
67399191888269680631339125267097261842_qmrugi.png,DS4,normal,normal,3,normal_DS4_67399191888269680631339125267097261842_qmrugi.png,1760.0,2140.0
67470385122133190952664917549426781786_tipr4l.png,DS4,normal,normal,5,normal_DS4_67470385122133190952664917549426781786_tipr4l.png,1760.0,2140.0
67679341947659128858178286103161320545_tcwjfz.png,DS4,normal,normal,test,normal_DS4_67679341947659128858178286103161320545_tcwjfz.png,2830.0,2704.0
67903151259574091939332932628414016734_ted4pa.png,DS4,normal,normal,3,normal_DS4_67903151259574091939332932628414016734_ted4pa.png,1760.0,2140.0
67984499696102700967416118678019593218_2_52ty92.png,DS4,normal,normal,2,normal_DS4_67984499696102700967416118678019593218_2_52ty92.png,1760.0,2140.0
68089678952537969649848681804268224279_3b6o7q.png,DS4,normal,normal,test,normal_DS4_68089678952537969649848681804268224279_3b6o7q.png,2346.0,2656.0
6810211655893064695555157316210481137_ljor1h.png,DS4,normal,normal,5,normal_DS4_6810211655893064695555157316210481137_ljor1h.png,1808.0,1956.0
68160497523267238512963177109732019313_gb3648.png,DS4,normal,normal,test,normal_DS4_68160497523267238512963177109732019313_gb3648.png,2619.0,2471.0
68302343123891963352197674397756815940_bk46c5.png,DS4,normal,normal,test,normal_DS4_68302343123891963352197674397756815940_bk46c5.png,2992.0,3676.0
68385503347184031421503237750916282317_ctt4x0.png,DS4,normal,normal,1,normal_DS4_68385503347184031421503237750916282317_ctt4x0.png,2549.0,2813.0
68407721520742011346540473794359526319_7bmsb4.png,DS4,normal,normal,4,normal_DS4_68407721520742011346540473794359526319_7bmsb4.png,2534.0,2618.0
68579354598156854599040192419227509037_koc7xf.png,DS4,normal,normal,test,normal_DS4_68579354598156854599040192419227509037_koc7xf.png,2605.0,2809.0
6862837781577282380706654491268730959_1jirai.png,DS4,normal,normal,test,normal_DS4_6862837781577282380706654491268730959_1jirai.png,2688.0,2819.0
68670098064392137854256391941109603833_8hqox8.png,DS4,normal,normal,1,normal_DS4_68670098064392137854256391941109603833_8hqox8.png,3000.0,3000.0
68721867779496082334005314997879893828_lckbvr.png,DS4,normal,normal,test,normal_DS4_68721867779496082334005314997879893828_lckbvr.png,2563.0,2798.0
68942536483243261803848730799040094273_8rdy2b.png,DS4,normal,normal,5,normal_DS4_68942536483243261803848730799040094273_8rdy2b.png,2574.0,2764.0
69018445470514139916041191094356821922_ylohta.png,DS4,normal,normal,2,normal_DS4_69018445470514139916041191094356821922_ylohta.png,2863.0,2833.0
69036806069092368143537932187275822641_e16t7w.png,DS4,normal,normal,test,normal_DS4_69036806069092368143537932187275822641_e16t7w.png,2531.0,2825.0
69041383751012191375007339234969650647_mnv4ty.png,DS4,normal,normal,2,normal_DS4_69041383751012191375007339234969650647_mnv4ty.png,2418.0,2811.0
6904785828863630069158047565022505915_yj58zi.png,DS4,normal,normal,3,normal_DS4_6904785828863630069158047565022505915_yj58zi.png,2555.0,2793.0
69081666287288070126475547054849551404_420nlw.png,DS4,normal,normal,test,normal_DS4_69081666287288070126475547054849551404_420nlw.png,2332.0,2662.0
69088247259418935279360119446918890023_3sxm1z.png,DS4,normal,normal,4,normal_DS4_69088247259418935279360119446918890023_3sxm1z.png,2879.0,3000.0
69182819686513357456052034633824289677_rzinym.png,DS4,normal,normal,5,normal_DS4_69182819686513357456052034633824289677_rzinym.png,3016.0,3732.0
6927028917683617089728345130453132208_4mlnvn.png,DS4,normal,normal,1,normal_DS4_6927028917683617089728345130453132208_4mlnvn.png,3608.0,3828.0
69482454427136223031415032657955895290_nw1zi4.png,DS4,normal,normal,3,normal_DS4_69482454427136223031415032657955895290_nw1zi4.png,2766.0,2679.0
69732711486640087242692991823718838132_q5be41.png,DS4,normal,normal,4,normal_DS4_69732711486640087242692991823718838132_q5be41.png,2651.0,2824.0
69864311757770332190351169805844573917_htyzz9.png,DS4,normal,normal,3,normal_DS4_69864311757770332190351169805844573917_htyzz9.png,2333.0,2478.0
69912468192054529546953779536488478829_owth3t.png,DS4,normal,normal,1,normal_DS4_69912468192054529546953779536488478829_owth3t.png,3456.0,3664.0
70004209968302724647069179693591453837_nhnoao.png,DS4,normal,normal,test,normal_DS4_70004209968302724647069179693591453837_nhnoao.png,3156.0,3796.0
70022379631396606179731894572330697679_olacxa.png,DS4,normal,normal,test,normal_DS4_70022379631396606179731894572330697679_olacxa.png,2712.0,3000.0
70043412391326422547450800096657522195_bcz889.png,DS4,normal,normal,1,normal_DS4_70043412391326422547450800096657522195_bcz889.png,3000.0,2940.0
70107197908653175536461660700427492531_i8iwjz.png,DS4,normal,normal,test,normal_DS4_70107197908653175536461660700427492531_i8iwjz.png,2536.0,2452.0
70220869071180615448764298159720055819_d32yja.png,DS4,normal,normal,2,normal_DS4_70220869071180615448764298159720055819_d32yja.png,2540.0,2785.0
70326960628380667258129107741615178172_90phum.png,DS4,normal,normal,3,normal_DS4_70326960628380667258129107741615178172_90phum.png,1760.0,2140.0
70361995409991091224138210151339839713_gwc5bp.png,DS4,normal,normal,2,normal_DS4_70361995409991091224138210151339839713_gwc5bp.png,1976.0,2000.0
70386080181227933560632501634175846169_t7kn0u.png,DS4,normal,normal,2,normal_DS4_70386080181227933560632501634175846169_t7kn0u.png,1632.0,2000.0
70442347523269646406457177068921719674_i6ghhe.png,DS4,normal,normal,4,normal_DS4_70442347523269646406457177068921719674_i6ghhe.png,4280.0,3520.0
70508110402740399205693650458276474439_87sphx.png,DS4,normal,normal,2,normal_DS4_70508110402740399205693650458276474439_87sphx.png,2745.0,2554.0
7054983496479606995722156008631888326_2akodx.png,DS4,normal,normal,3,normal_DS4_7054983496479606995722156008631888326_2akodx.png,3668.0,3928.0
70876272169094597645616590697987799581_tyk0jj.png,DS4,normal,normal,1,normal_DS4_70876272169094597645616590697987799581_tyk0jj.png,2628.0,2773.0
70908382758278877710411516456661952246_69jaf8.png,DS4,normal,normal,1,normal_DS4_70908382758278877710411516456661952246_69jaf8.png,2850.0,2806.0
70950148223368395809940182980864032727_htgrvq.png,DS4,normal,normal,test,normal_DS4_70950148223368395809940182980864032727_htgrvq.png,2631.0,2543.0
71065929739465685298331442653991546973_b3tkbq.png,DS4,normal,normal,3,normal_DS4_71065929739465685298331442653991546973_b3tkbq.png,2707.0,3000.0
71138690443363148724646482297920637585_4gyfyt.png,DS4,normal,normal,4,normal_DS4_71138690443363148724646482297920637585_4gyfyt.png,1544.0,1704.0
71297830042979604154022960255164693217_af0p8y.png,DS4,normal,normal,2,normal_DS4_71297830042979604154022960255164693217_af0p8y.png,1852.0,1964.0
71557477705888632469199331686505782704_mukdri.png,DS4,normal,normal,3,normal_DS4_71557477705888632469199331686505782704_mukdri.png,1760.0,2140.0
71865246281174473228459192797675573040_knhb95.png,DS4,normal,normal,5,normal_DS4_71865246281174473228459192797675573040_knhb95.png,2657.0,2611.0
71887426962001960135899597355103894369_4jyaiq.png,DS4,normal,normal,1,normal_DS4_71887426962001960135899597355103894369_4jyaiq.png,2662.0,2565.0
71899837999544757253752924768573042783_k9p38z.png,DS4,normal,normal,2,normal_DS4_71899837999544757253752924768573042783_k9p38z.png,2850.0,2827.0
72059860944573910530634650688849966040_drywfi.png,DS4,normal,normal,test,normal_DS4_72059860944573910530634650688849966040_drywfi.png,2665.0,2825.0
72116571934567125216857185301027622767_4pdl6i.png,DS4,normal,normal,test,normal_DS4_72116571934567125216857185301027622767_4pdl6i.png,2850.0,2831.0
72201667422561274576346911131746178978_nfmxgj.png,DS4,normal,normal,5,normal_DS4_72201667422561274576346911131746178978_nfmxgj.png,3312.0,3688.0
72202270532493055062461088166575563097_cya4y1.png,DS4,normal,normal,5,normal_DS4_72202270532493055062461088166575563097_cya4y1.png,1760.0,2140.0
72249700833706944579465256687223629792_1g190a.png,DS4,normal,normal,2,normal_DS4_72249700833706944579465256687223629792_1g190a.png,1760.0,2140.0
72354657901261498850196941228109127184_ibrqcf.png,DS4,normal,normal,test,normal_DS4_72354657901261498850196941228109127184_ibrqcf.png,1760.0,2140.0
72483178605502930015743354242911394785_2_624svg.png,DS4,normal,normal,test,normal_DS4_72483178605502930015743354242911394785_2_624svg.png,3604.0,3228.0
72509624583363494735947150269783277303_vhqdlp.png,DS4,normal,normal,2,normal_DS4_72509624583363494735947150269783277303_vhqdlp.png,2579.0,2675.0
72591773001173091864226894549777464203_nswdnr.png,DS4,normal,normal,2,normal_DS4_72591773001173091864226894549777464203_nswdnr.png,1976.0,2000.0
72598842051928771977753725274938862160_2pamb0.png,DS4,normal,normal,2,normal_DS4_72598842051928771977753725274938862160_2pamb0.png,2714.0,2594.0
72697627405868760847448836018041940769_wcldxa.png,DS4,normal,normal,1,normal_DS4_72697627405868760847448836018041940769_wcldxa.png,3292.0,3508.0
72871459487596471980910187801069770406_zp4xk2.png,DS4,normal,normal,1,normal_DS4_72871459487596471980910187801069770406_zp4xk2.png,1760.0,2140.0
7292182932149785016754254592572620925_ub01qc.png,DS4,normal,normal,1,normal_DS4_7292182932149785016754254592572620925_ub01qc.png,2575.0,2826.0
73067484420632478899203976256279040558_8bluzy.png,DS4,normal,normal,test,normal_DS4_73067484420632478899203976256279040558_8bluzy.png,1861.0,2009.0
73080923160634187203782309812385788101_mwccn7.png,DS4,normal,normal,5,normal_DS4_73080923160634187203782309812385788101_mwccn7.png,3596.0,3828.0
73103728528181314905646325945773409506_9e2eli.png,DS4,normal,normal,4,normal_DS4_73103728528181314905646325945773409506_9e2eli.png,2864.0,2838.0
7318789370541967871495872000454465039_mbide3.png,DS4,normal,normal,5,normal_DS4_7318789370541967871495872000454465039_mbide3.png,2749.0,3000.0
73218034178049133296069868363494985703_1148tc.png,DS4,normal,normal,5,normal_DS4_73218034178049133296069868363494985703_1148tc.png,2487.0,2586.0
73345147477698556822032391045475472903_rn2v1i.png,DS4,normal,normal,2,normal_DS4_73345147477698556822032391045475472903_rn2v1i.png,2322.0,2472.0
73383303210797927699264641000636234297_cxrrl6.png,DS4,normal,normal,1,normal_DS4_73383303210797927699264641000636234297_cxrrl6.png,2468.0,2831.0
73694409645272799207357255232289093113_hjun12.png,DS4,normal,normal,1,normal_DS4_73694409645272799207357255232289093113_hjun12.png,1832.0,2000.0
7372939930715738978192478186895871898_zyceww.png,DS4,normal,normal,test,normal_DS4_7372939930715738978192478186895871898_zyceww.png,1684.0,1916.0
73830481474038340902261528419450722196_c8qpn1.png,DS4,normal,normal,3,normal_DS4_73830481474038340902261528419450722196_c8qpn1.png,1760.0,2140.0
73958889045182274722417159587987852843_vfeomf.png,DS4,normal,normal,4,normal_DS4_73958889045182274722417159587987852843_vfeomf.png,1760.0,2140.0
7403781185427122576355927731625098374_2_c7t3d7.png,DS4,normal,normal,2,normal_DS4_7403781185427122576355927731625098374_2_c7t3d7.png,1780.0,1968.0
74099935777609988048836492025574936822_7yvj1j.png,DS4,normal,normal,2,normal_DS4_74099935777609988048836492025574936822_7yvj1j.png,2780.0,2961.0
74230245314365625509559081320118064239_89029b.png,DS4,normal,normal,4,normal_DS4_74230245314365625509559081320118064239_89029b.png,2462.0,2831.0
74407600752714690737009228295618127101_p6h8vm.png,DS4,normal,normal,test,normal_DS4_74407600752714690737009228295618127101_p6h8vm.png,1536.0,1816.0
74414002541799532611807822790332393850_n8ottm.png,DS4,normal,normal,test,normal_DS4_74414002541799532611807822790332393850_n8ottm.png,2499.0,2602.0
74581145821796749708213674512298843379_d5yquh.png,DS4,normal,normal,3,normal_DS4_74581145821796749708213674512298843379_d5yquh.png,1760.0,2140.0
